#
#
# US Geological Survey
# retrieved: 2018-04-04 18:42:47 -04:00	(vaas01)
#
# The Site File stores location and general information about groundwater,
# surface water, and meteorological sites
# for sites in USA.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://waterservices.usgs.gov/rest/Site-Service.html
#
# Contact:   gs-w_support_nwisweb@usgs.gov
#
# The following selected fields are included in this output:
#
#  agency_cd       -- Agency
#  site_no         -- Site identification number
#  station_nm      -- Site name
#  site_tp_cd      -- Site type
#  dec_lat_va      -- Decimal latitude
#  dec_long_va     -- Decimal longitude
#  coord_acy_cd    -- Latitude-longitude accuracy
#  dec_coord_datum_cd -- Decimal Latitude-longitude datum
#  alt_va          -- Altitude of Gage/land surface
#  alt_acy_va      -- Altitude accuracy
#  alt_datum_cd    -- Altitude datum
#  huc_cd          -- Hydrologic unit code
#
agency_cd	site_no	station_nm	site_tp_cd	dec_lat_va	dec_long_va	coord_acy_cd	dec_coord_datum_cd	alt_va	alt_acy_va	alt_datum_cd	huc_cd
TX001	351307100365204	KS-05-52-104	GW	35.2186607	-100.6148564	S	NAD83	 2851.0	  5	NGVD29	11120201
TX001	351307102013907	UU-07-56-307	GW	35.21866407	-102.0279712	U	NAD83	 3815.0	  5	NGVD29	11090105
TX001	351308101165807	DA-06-54-307	GW	35.21893815	-101.2832187	S	NAD83	 3404.0	  5	NGVD29	11120301
TX001	351309100390002	KS-05-51-302	GW	35.2192162	-100.6504135	S	NAD83	 2950.0	  5	NGVD29	11120201
TX001	351310101135711	DA-06-55-111	GW	35.21949348	-101.2329386	S	NAD83	 3366.0	  5	NGVD29	11120301
TX001	351311100360710	KS-05-52-110	GW	35.2197718	-100.6023559	S	NAD83	 2835.0	  5	NGVD29	11120201
TX001	351312100263104	ZB-05-53-204	GW	35.22004978	-100.4423491	S	NAD83	 2645.0	  5	NGVD29	11120304
TX001	351312101360301	DA-06-52-101	GW	35.2200515	-101.601288	S	NAD83	 3522.0	  5	NGVD29	11120301
TX001	351314102443901	UH-07-51-101	GW	35.22089036	-102.7449364	U	NAD83	 4249.0	  5	NGVD29	11090101
TX001	351315100410302	KS-05-51-202	GW	35.2208828	-100.6845816	S	NAD83	 2961.0	  5	NGVD29	11120301
TX001	351315102260421	UH-07-53-221	GW	35.2208879	-102.4349277	S	NAD83	 4033.0	  5	NGVD29	11090105
TX001	351316100365111	KS-05-52-111	GW	35.22116069	-100.6145786	S	NAD83	 2861.0	  5	NGVD29	11120201
TX001	351317102162901	UH-07-54-301	GW	35.2214421	-102.275201	U	NAD83	 3940.0	  5	NGVD29	11120102
TX001	351318100245107	ZB-05-53-307	GW	35.22171646	-100.4145702	U	NAD83	 2604.0	  5	NGVD29	11120304
TX001	351319101092209	DA-06-55-309	GW	35.22199348	-101.1565461	S	NAD83	 3310.0	  5	NGVD29	11120201
TX001	351320102103309	UH-07-55-209	GW	35.22227519	-102.1763092	S	NAD83	 3910.0	  5	NGVD29	11090105
TX001	351321100365103	KS-05-52-103	GW	35.22254957	-100.6145786	S	NAD83	 2861.0	  5	NGVD29	11120201
TX001	351321101095808	DA-06-55-308	GW	35.222549	-101.1665466	S	NAD83	 3320.0	  5	NGVD29	11120201
TX001	351322101141956	DA-06-55-156	GW	35.22282678	-101.23905	S	NAD83	 3364.0	  5	NGVD29	11120301
TX001	351322101384401	UU-06-51-301	GW	35.22088515	-101.6437897	U	NAD83	 3555.0	  5	NGVD29	11120301
TX001	351323101134712	DA-06-55-112	GW	35.22310456	-101.2301607	S	NAD83	 3364.0	  5	NGVD29	11120301
TX001	351323101142001	DA-06-55-101	GW	35.22310456	-101.2393278	S	NAD83	 3364.0	  5	NGVD29	11120301
USGS	351326102251101	UH-07-53-228	GW	35.22381944	-102.4198472	1	NAD83	 4020	2.5	NGVD29	11090101
TX001	351328100282401	ZB-05-53-101	GW	35.22449418	-100.4737394	S	NAD83	 2664.0	  5	NGVD29	11120304
TX001	351331101101001	DA-06-55-201	GW	35.22532678	-101.1698801	S	NAD83	 3325.0	  5	NGVD29	11120201
TX001	351332102314001	UH-07-52-301	GW	35.22561079	-102.5282636	U	NAD83	 4112.0	  5	NGVD29	11090105
TX001	351333100250603	ZB-05-53-203	GW	35.2258831	-100.418737	S	NAD83	 2603.0	  5	NGVD29	11120304
TX001	351333100302003	ZB-05-52-303	GW	35.225883	-100.505963	U	NAD83	 2739.0	  5	NGVD29	11120304
TX001	351333100321602	ZB-05-52-302	GW	35.22588299	-100.5381866	F	NAD83	 2810.0	  5	NGVD29	11120202
TX001	351334101133313	DA-06-55-113	GW	35.22616009	-101.2262716	S	NAD83	 3362.0	  5	NGVD29	11120301
TX001	351334101152903	DA-06-54-303	GW	35.22616014	-101.2584954	S	NAD83	 3373.0	  5	NGVD29	11120301
TX001	351335101073805	DA-06-55-305	GW	35.2264379	-101.1276559	S	NAD83	 3291.0	  5	NGVD29	11120301
TX001	351337101070111	DA-06-56-111	GW	35.22699346	-101.1173776	S	NAD83	 3275.0	  5	NGVD29	11120301
TX001	351338100500305	KS-05-50-105	GW	35.22727149	-100.8345878	S	NAD83	 2920.0	  5	NGVD29	11120301
TX001	351340100275902	ZB-05-53-102	GW	35.2278275	-100.4667947	S	NAD83	 2697.0	  5	NGVD29	11120304
TX001	351341100073752	ZB-05-55-352	GW	35.22810686	-100.1273358	U	NAD83	 2270.0	  5	NGVD29	11120304
TX001	351343101021502	KS-06-56-302	GW	35.22866014	-101.0379295	S	NAD83	 3255.0	  5	NGVD29	11120301
TX001	351347101023603	KS-06-56-203	GW	35.22977124	-101.0437631	S	NAD83	 3259.0	  5	NGVD29	11120301
TX001	351347101163204	DA-06-54-304	GW	35.22977134	-101.2759962	S	NAD83	 3401.0	  5	NGVD29	11120301
TX001	351350101014006	KS-06-56-306	GW	35.23060458	-101.0282068	S	NAD83	 3255.0	  5	NGVD29	11120301
TX001	351350101124307	DA-06-55-107	GW	35.2306045	-101.212382	S	NAD83	 3355.0	  5	NGVD29	11120301
TX001	351352100495803	KS-05-50-203	GW	35.23116036	-100.8331988	S	NAD83	 2865.0	  5	NGVD29	11120301
TX001	351353100481804	KS-05-50-204	GW	35.23143818	-100.80542	S	NAD83	 2860.0	  5	NGVD29	11120301
TX001	351357100365009	KS-05-52-109	GW	35.2325495	-100.6143009	S	NAD83	 2868.0	  5	NGVD29	11120201
TX001	351359100344103	KS-05-52-203	GW	35.2331051	-100.578466	S	NAD83	 2831.0	  5	NGVD29	11120202
TX001	351359100354408	KS-05-52-108	GW	35.2331051	-100.5959668	S	NAD83	 2849.0	  5	NGVD29	11120202
TX001	351359101021401	KS-06-56-301	GW	35.23310457	-101.0376517	S	NAD83	 3259.0	  5	NGVD29	11120301
TX001	351400100355607	KS-05-52-107	GW	35.23338288	-100.5993003	S	NAD83	 2855.0	  5	NGVD29	11120202
TX001	351403102232408	UH-07-53-308	GW	35.23477616	-102.3907597	U	NAD83	 4013.0	  5	NGVD29	11090105
TX001	351406100405201	KS-05-51-201	GW	35.2350494	-100.681526	F	NAD83	 2910.0	  5	NGVD29	11120301
TX001	351406100430402	KS-05-51-102	GW	35.23504939	-100.7181942	S	NAD83	 2911.0	  5	NGVD29	11120301
TX001	351406100460901	KS-05-50-301	GW	35.2350493	-100.7695852	S	NAD83	 2925.0	  5	NGVD29	11120301
TX001	351407100355506	KS-05-52-106	GW	35.2353273	-100.5990225	U	NAD83	 2855.0	  5	NGVD29	11120202
TX001	351409101553804	UU-06-49-204	GW	35.2358859	-101.9299118	U	NAD83	 3521	  5	NGVD29	11090105
TX001	351409101554603	UU-06-49-203	GW	35.23783034	-101.9299118	U	NAD83	 3501	  5	NGVD29	11090105
TX001	351411101391307	UU-06-51-307	GW	35.2364406	-101.6540677	U	NAD83	 3544.0	  5	NGVD29	11120301
TX001	351413100322804	KS-05-52-304	GW	35.23699404	-100.5415201	S	NAD83	 2823.0	  5	NGVD29	11120304
TX001	351413101554701	UU-06-49-201	GW	35.236997	-101.9301896	U	NAD83	 3513	  5	NGVD29	11090105
TX001	351414100322105	KS-05-52-305	GW	35.2372718	-100.5395756	S	NAD83	 2828.0	  5	NGVD29	11120304
TX001	351414101212101	DA-06-54-101	GW	35.2372718	-101.3562776	S	NAD83	 3453.0	  5	NGVD29	11120301
TX001	351415101393105	UU-06-51-305	GW	35.23755177	-101.6590679	U	NAD83	 3558.0	  5	NGVD29	11120301
TX001	351416100485901	KS-05-50-201	GW	35.237827	-100.8168093	S	NAD83	 2816.0	  5	NGVD29	11120301
TX001	351417100345701	KS-05-52-201	GW	35.2381051	-100.5829108	S	NAD83	 2839.0	  5	NGVD29	11120202
TX001	351417102410702	UH-07-51-202	GW	35.23811184	-102.6857679	F	NAD83	 4064.0	  5	NGVD29	11090101
TX001	351419100322106	KS-05-52-306	GW	35.2386607	-100.5395756	S	NAD83	 2829.0	  5	NGVD29	11120304
TX001	351420100345002	KS-05-52-202	GW	35.2389384	-100.5809662	S	NAD83	 2848.0	  5	NGVD29	11120202
TX001	351420100430303	KS-05-51-103	GW	35.23893826	-100.7179164	S	NAD83	 2902.0	  5	NGVD29	11120301
TX001	351420101174504	DA-06-54-204	GW	35.23893806	-101.2962749	S	NAD83	 3418.0	  5	NGVD29	11120301
TX001	351420101212102	DA-06-54-102	GW	35.23893847	-101.3562776	S	NAD83	 3449.0	  5	NGVD29	11120301
TX001	351420101391306	UU-06-51-306	GW	35.2389406	-101.6540677	U	NAD83	 3548.0	  5	NGVD29	11120301
TX001	351422100322908	KS-05-52-308	GW	35.239494	-100.5417979	S	NAD83	 2821.0	  5	NGVD29	11120304
TX001	351422100530802	KS-05-49-302	GW	35.2394936	-100.8859788	S	NAD83	 3097.0	  5	NGVD29	11120301
TX001	351422101392004	UU-06-51-304	GW	35.23949617	-101.6560122	U	NAD83	 3548.0	  5	NGVD29	11120301
TX001	351424101391903	UU-06-51-303	GW	35.2400517	-101.6557344	U	NAD83	 3550.0	  5	NGVD29	11120301
TX001	351424101393402	UU-06-51-302	GW	35.24005175	-101.6599013	U	NAD83	 3548.0	  5	NGVD29	11120301
TX001	351426101064805	DA-06-56-105	GW	35.24060449	-101.1137664	S	NAD83	 3287.0	  5	NGVD29	11120301
TX001	351427100272801	ZB-05-53-201	GW	35.24088298	-100.4581833	S	NAD83	 2685.0	  5	NGVD29	11120304
TX001	351427102270127	UH-07-53-227	GW	35.24060988	-102.4507613	U	NAD83	 4042.0	  5	NGVD29	11090105
USGS	351428100352601	KS-05-52-105	GW	35.2411606	-100.5909667	T	NAD83	 2861	  5	NGVD29	11120202
TX001	351428101182601	DA-06-54-201	GW	35.24116034	-101.3076643	F	NAD83	 3424.0	  5	NGVD29	11120301
TX001	351429100373703	KS-05-51-303	GW	35.24143836	-100.627357	S	NAD83	 2858.0	  5	NGVD29	11120301
TX001	351429101061706	DA-06-56-106	GW	35.2414378	-101.1051549	S	NAD83	 3284.0	  5	NGVD29	11120301
TX001	351430101533711	UU-06-49-311	GW	35.24171916	-101.894077	U	NAD83	 3518.0	  5	NGVD29	11090105
TX001	351430102251624	UH-07-53-224	GW	35.2417207	-102.4215939	U	NAD83	 4024.0	  5	NGVD29	11090105
TX001	351433100351502	KS-05-52-102	GW	35.2425495	-100.587911	S	NAD83	 2847.0	  5	NGVD29	11120202
TX001	351433100352801	KS-05-52-101	GW	35.2425495	-100.5915223	S	NAD83	 2862.0	  5	NGVD29	11120202
TX001	351433101533305	UU-06-49-305	GW	35.24255248	-101.8929658	S	NAD83	 3540.0	  5	NGVD29	11090105
TX001	351435100242902	ZB-05-53-302	GW	35.2431052	-100.408459	S	NAD83	 2533.0	  5	NGVD29	11120304
TX001	351435101094603	DA-06-55-303	GW	35.24310444	-101.1632132	S	NAD83	 3324.0	  5	NGVD29	11120301
TX001	351436100244001	ZB-05-53-301	GW	35.24338299	-100.4115147	S	NAD83	 2531.0	  5	NGVD29	11120304
TX001	351437101055107	DA-06-56-107	GW	35.24366004	-101.0979324	S	NAD83	 3276.0	  5	NGVD29	11120301
TX001	351437101065809	DA-06-56-109	GW	35.24366	-101.1165443	S	NAD83	 3287.0	  5	NGVD29	11120301
TX001	351438100403303	KS-05-51-203	GW	35.2439383	-100.676248	S	NAD83	 2900.0	  5	NGVD29	11120301
TX001	351438101053808	DA-06-56-108	GW	35.2439378	-101.094321	S	NAD83	 3277.0	  5	NGVD29	11120301
TX001	351439100510301	KS-05-50-101	GW	35.24421585	-100.8512552	S	NAD83	 2969.0	  5	NGVD29	11120301
TX001	351439101031001	KS-06-56-201	GW	35.2442156	-101.053208	S	NAD83	 3258.0	  5	NGVD29	11120301
TX001	351440100465702	KS-05-50-302	GW	35.2444937	-100.7829191	S	NAD83	 2870.0	  5	NGVD29	11120301
TX001	351440101012405	KS-06-56-305	GW	35.2444934	-101.0237623	S	NAD83	 3257.0	  5	NGVD29	11120301
TX001	351441101173503	DA-06-54-203	GW	35.2447713	-101.293497	S	NAD83	 3400.0	  5	NGVD29	11120301
TX001	351447101093402	DA-06-55-302	GW	35.24643775	-101.1598797	S	NAD83	 3319.0	  5	NGVD29	11120301
TX001	351453100391504	KS-05-51-304	GW	35.24810497	-100.6545805	S	NAD83	 2823.0	  5	NGVD29	11120301
TX001	351453100561301	KS-05-49-201	GW	35.2481046	-100.9373698	S	NAD83	 3205.0	  5	NGVD29	11120301
TX001	351456100304301	ZB-05-52-301	GW	35.24893847	-100.5123523	S	NAD83	 2787.0	  5	NGVD29	11120304
TX001	351456101194307	DA-06-54-207	GW	35.24893819	-101.3290542	S	NAD83	 3438.0	  5	NGVD29	11120301
TX001	351458100480902	KS-05-50-202	GW	35.24949367	-100.80292	S	NAD83	 2820.0	  5	NGVD29	11120301
TX001	351500102372101	UH-07-44-701	GW	35.25005557	-102.6229882	S	NAD83	 4086.0	  5	NGVD29	11090101
TX001	351501100282003	ZB-05-45-703	GW	35.25032737	-100.4726284	S	NAD83	 2715.0	  5	NGVD29	11120304
TX001	351503100282202	ZB-05-45-702	GW	35.2508829	-100.473184	S	NAD83	 2715.0	  5	NGVD29	11120304
TX001	351503101124804	DA-06-47-704	GW	35.2508821	-101.213771	S	NAD83	 3353.0	  5	NGVD29	11120301
TX001	351503101152709	DA-06-46-909	GW	35.25088214	-101.2579398	S	NAD83	 3378.0	  5	NGVD29	11120301
TX001	351504102224101	UH-07-45-901	GW	35.25116465	-102.3785371	S	NAD83	 3997.0	  5	NGVD29	11090105
USGS	351505100235701	05-45-902	GW	35.25143849	-100.3995698	U	NAD83	 2549	  5	NGVD29	11120304
TX001	351506101134705	DA-06-47-705	GW	35.2517154	-101.2301607	S	NAD83	 3360.0	  5	NGVD29	11120301
USGS	351508100241601	05-45-903	GW	35.2522718	-100.4048478	U	NAD83	 2538	  5	NGVD29	11120304
TX001	351508100242506	ZB-05-45-906	GW	35.2522718	-100.4073479	F	NAD83	 2581.0	  5	NGVD29	11120304
TX001	351508100443101	KS-05-43-701	GW	35.2522715	-100.742362	S	NAD83	 2902.0	  5	NGVD29	11120301
TX001	351508102034701	UU-07-48-801	GW	35.2522746	-102.0635276	U	NAD83	 3633.0	  5	NGVD29	11090105
TX001	351509101111008	DA-06-47-808	GW	35.25254879	-101.1865476	S	NAD83	 3334.0	  5	NGVD29	11120301
TX001	351510101183408	DA-06-46-808	GW	35.2528269	-101.3098866	S	NAD83	 3374.0	  5	NGVD29	11120301
TX001	351510101202605	DA-06-46-705	GW	35.2528271	-101.3409991	S	NAD83	 3445.0	  5	NGVD29	11120301
TX001	351511101090207	DA-06-47-907	GW	35.25310436	-101.1509904	S	NAD83	 3305.0	  5	NGVD29	11120301
TX001	351512100502602	KS-05-42-702	GW	35.25338246	-100.840977	S	NAD83	 2960.0	  5	NGVD29	11120301
TX001	351513100355801	KS-05-44-701	GW	35.25366054	-100.599856	S	NAD83	 2839.0	  5	NGVD29	11120301
TX001	351513102450902	UH-07-42-902	GW	35.25366765	-102.7529918	S	NAD83	 4215.0	  5	NGVD29	11090101
TX001	351515101322059	DA-06-44-959	GW	35.2542173	-101.5393412	U	NAD83	 3462.0	  5	NGVD29	11120301
TX001	351517101152608	DA-06-46-908	GW	35.25477098	-101.257662	S	NAD83	 3376.0	  5	NGVD29	11120301
TX001	351517101364466	DA-06-44-766	GW	35.2547734	-101.6126772	U	NAD83	 3516.0	  5	NGVD29	11120301
TX001	351518101155513	DA-06-46-913	GW	35.2550488	-101.2657179	S	NAD83	 3382.0	  5	NGVD29	11120301
TX001	351518101320301	DA-06-44-901	GW	35.2550506	-101.5346188	U	NAD83	 3463.0	  5	NGVD29	11120301
TX001	351519100582401	KS-05-41-701	GW	35.2553267	-100.9737601	S	NAD83	 3235.0	  5	NGVD29	11120301
TX001	351522101214701	DA-06-46-701	GW	35.25616054	-101.3635002	S	NAD83	 3444.0	  5	NGVD29	11120301
TX001	351523101274807	DA-06-45-707	GW	35.25643897	-101.4637825	S	NAD83	 3468.0	  5	NGVD29	11120301
TX001	351526101142302	DA-06-47-702	GW	35.2572709	-101.2401611	S	NAD83	 3361.0	  5	NGVD29	11120301
TX001	351526101375001	UU-06-43-901	GW	35.2572735	-101.6310112	U	NAD83	 3518.0	  5	NGVD29	11120301
TX001	351526102163802	UH-07-46-902	GW	35.2572748	-102.277701	F	NAD83	 3940.0	  5	NGVD29	11090105
TX001	351528101213910	DA-06-46-710	GW	35.25782717	-101.3612778	S	NAD83	 3440.0	  5	NGVD29	11120301
TX001	351529100361106	KS-05-44-706	GW	35.2581049	-100.6034673	U	NAD83	 2830.0	  5	NGVD29	11120301
TX001	351532101195514	DA-06-46-814	GW	35.25893808	-101.3323876	S	NAD83	 3437.0	  5	NGVD29	11120301
TX001	351533101070406	DA-06-48-706	GW	35.2592154	-101.118211	S	NAD83	 3297.0	  5	NGVD29	11120301
TX001	351539100451202	KS-05-42-902	GW	35.26088248	-100.7537513	S	NAD83	 2890.0	  5	NGVD29	11120301
TX001	351539101161007	DA-06-46-907	GW	35.26088209	-101.2698847	S	NAD83	 3386.0	  5	NGVD29	11120301
TX001	351539101175007	DA-06-46-807	GW	35.26088227	-101.2976638	S	NAD83	 3405.0	  5	NGVD29	11120301
TX001	351540100363614	KS-05-44-714	GW	35.2611604	-100.610412	S	NAD83	 2839.0	  5	NGVD29	11120301
TX001	351540100404001	KS-05-43-801	GW	35.26116035	-100.6781926	S	NAD83	 2803.0	  5	NGVD29	11120301
TX001	351540101110407	DA-06-47-807	GW	35.26115978	-101.1848808	S	NAD83	 3336.0	  5	NGVD29	11120301
TX001	351541102053401	UU-07-48-701	GW	35.26144114	-102.0932506	U	NAD83	 3660.0	  5	NGVD29	11090105
TX001	351543101570703	UU-06-41-803	GW	35.2619966	-101.9524123	U	NAD83	 3515.0	  5	NGVD29	11090105
TX001	351544101112106	DA-06-47-806	GW	35.26227087	-101.1896032	S	NAD83	 3338.0	  5	NGVD29	11120301
TX001	351545102085301	UU-07-47-901	GW	35.26255226	-102.1485302	U	NAD83	 3616.0	  5	NGVD29	11090105
TX001	351546101073506	DA-06-47-906	GW	35.26282646	-101.1268226	S	NAD83	 3299.0	  5	NGVD29	11120301
TX001	351548101082105	DA-06-47-905	GW	35.263382	-101.1396009	S	NAD83	 3304.0	  5	NGVD29	11120301
TX001	351549100300902	ZB-05-44-902	GW	35.2636605	-100.5029075	S	NAD83	 2725.0	  5	NGVD29	11120304
TX001	351549102323001	UH-07-44-901	GW	35.26366567	-102.5421525	S	NAD83	 4063.0	  5	NGVD29	11090105
TX001	351551101071505	DA-06-48-705	GW	35.2642153	-101.1212668	S	NAD83	 3297.0	  5	NGVD29	11120301
TX001	351551101585903	UU-06-41-703	GW	35.2642188	-101.9835246	U	NAD83	 3660.0	  5	NGVD29	11090105
TX001	351556100351404	KS-05-44-704	GW	35.26560485	-100.5876333	S	NAD83	 2847.0	  5	NGVD29	11120301
TX001	351557101220711	DA-06-46-711	GW	35.26588265	-101.3690559	S	NAD83	 3438.0	  5	NGVD29	11120301
TX001	351557101225902	DA-06-45-902	GW	35.26588275	-101.383501	S	NAD83	 3458.0	  5	NGVD29	11120301
TX001	351558100433905	KS-05-43-705	GW	35.2661602	-100.7279169	S	NAD83	 2830.0	  5	NGVD29	11120301
TX001	351558101191111	DA-06-46-811	GW	35.2661601	-101.3201648	S	NAD83	 3422.0	  5	NGVD29	11120301
TX001	351558101224703	DA-06-45-903	GW	35.2661605	-101.3801675	S	NAD83	 3455.0	  5	NGVD29	11120301
TX001	351558101251304	DA-06-45-804	GW	35.26616076	-101.4207249	S	NAD83	 3438.0	  5	NGVD29	11120301
TX001	351558101361363	DA-06-44-763	GW	35.266162	-101.6040656	U	NAD83	 3509.0	  5	NGVD29	11120301
TX001	351559100511501	KS-05-42-701	GW	35.2664378	-100.8545887	S	NAD83	 3085.0	  5	NGVD29	11120301
TX001	351559101161006	DA-06-46-906	GW	35.26643757	-101.2698847	S	NAD83	 3390.0	  5	NGVD29	11120301
TX001	351559101213802	DA-06-46-702	GW	35.26643815	-101.361	S	NAD83	 3433.0	  5	NGVD29	11120301
TX001	351559101354601	DA-06-44-701	GW	35.26643975	-101.5965654	U	NAD83	 3517.0	  5	NGVD29	11120301
TX001	351559102193201	UH-07-46-801	GW	35.26671948	-102.326591	U	NAD83	 4016.0	  5	NGVD29	11090105
TX001	351600101150314	DA-06-46-914	GW	35.2667152	-101.2512727	S	NAD83	 3373.0	  5	NGVD29	11120301
TX001	351602100274504	ZB-05-45-704	GW	35.2672716	-100.4629059	S	NAD83	 2628.0	  5	NGVD29	11120304
TX001	351604100351403	KS-05-44-703	GW	35.26782704	-100.5876333	S	NAD83	 2848.0	  5	NGVD29	11120301
TX001	351606101182404	DA-06-46-804	GW	35.2683822	-101.3071086	S	NAD83	 3416.0	  5	NGVD29	11120301
TX001	351609102335007	UH-07-44-807	GW	35.26922128	-102.5643753	U	NAD83	 4091.0	  5	NGVD29	11090101
TX001	351610100230105	ZB-05-45-905	GW	35.26949386	-100.3840137	S	NAD83	 2623.0	  5	NGVD29	11120302
TX001	351610101350767	DA-06-44-767	GW	35.26949517	-101.5857316	U	NAD83	 3520.0	  5	NGVD29	11120301
TX001	351611100351502	KS-05-44-702	GW	35.26977146	-100.5879111	S	NAD83	 2847.0	  5	NGVD29	11120301
TX001	351612101051204	DA-06-48-704	GW	35.2700486	-101.0870985	S	NAD83	 3287.0	  5	NGVD29	11120301
TX001	351613102013901	UU-07-48-901	GW	35.27032987	-102.0279705	U	NAD83	 3498.0	  5	NGVD29	11090105
TX001	351614100330701	KS-05-44-801	GW	35.2706048	-100.552354	S	NAD83	 2803.0	  5	NGVD29	11120304
TX001	351614101225201	DA-06-45-901	GW	35.27060488	-101.3815564	S	NAD83	 3455.0	  5	NGVD29	11120301
TX001	351615100302503	ZB-05-44-903	GW	35.27088265	-100.5073522	S	NAD83	 2748.0	  5	NGVD29	11120304
TX001	351615101340851	DA-06-44-851	GW	35.2708839	-101.5693421	U	NAD83	 3515.0	  5	NGVD29	11120301
TX001	351616102335715	UH-07-44-815	GW	35.27116569	-102.5663198	S	NAD83	 4083.0	  5	NGVD29	11090101
TX001	351617100285801	ZB-05-45-701	GW	35.2714382	-100.4831845	S	NAD83	 2655.0	  5	NGVD29	11120304
TX001	351618101083101	DA-06-47-901	GW	35.2717152	-101.1423788	S	NAD83	 3313.0	  5	NGVD29	11120301
TX001	351620101055003	DA-06-48-703	GW	35.27227079	-101.0976546	S	NAD83	 3293.0	  5	NGVD29	11120301
TX001	351620101225106	DA-06-45-906	GW	35.2722715	-101.3812786	S	NAD83	 3449.0	  5	NGVD29	11120301
TX001	351620102341714	UH-07-44-814	GW	35.2722768	-102.5718755	S	NAD83	 4080.0	  5	NGVD29	11090101
TX001	351621101213757	DA-06-46-757	GW	35.27254917	-101.3607221	S	NAD83	 3431.0	  5	NGVD29	11120301
TX001	351625101152502	DA-06-46-902	GW	35.2736596	-101.257384	S	NAD83	 3378.0	  5	NGVD29	11120301
TX001	351625101210508	DA-06-46-708	GW	35.2736602	-101.3518328	S	NAD83	 3427.0	  5	NGVD29	11120301
TX001	351626101091202	DA-06-47-902	GW	35.2739374	-101.1537682	S	NAD83	 3318.0	  5	NGVD29	11120301
TX001	351628101270301	DA-06-45-801	GW	35.27449415	-101.4512818	F	NAD83	 3481.0	  5	NGVD29	11120301
TX001	351631102250801	UH-07-45-801	GW	35.2753311	-102.4193712	S	NAD83	 4010.0	  5	NGVD29	11090105
TX001	351633100291907	ZB-05-45-707	GW	35.2758826	-100.4890181	F	NAD83	 2674.0	  5	NGVD29	11120304
TX001	351633101295702	DA-06-45-702	GW	35.2758833	-101.4996173	S	NAD83	 3484.0	  5	NGVD29	11120301
TX001	351635101305205	DA-06-44-905	GW	35.27643897	-101.5148957	S	NAD83	 3493.0	  5	NGVD29	11120301
TX001	351636101173016	DA-06-46-916	GW	35.27671535	-101.2921079	S	NAD83	 3402.0	  5	NGVD29	11120301
TX001	351638100315406	ZB-05-44-906	GW	35.2772714	-100.5320755	F	NAD83	 2772.0	  5	NGVD29	11120304
TX001	351638101162601	DA-06-46-901	GW	35.27727079	-101.2743293	F	NAD83	 3390.0	  5	NGVD29	11120301
TX001	351638101292703	DA-06-45-703	GW	35.2772721	-101.4912836	S	NAD83	 3478.0	  5	NGVD29	11120301
TX001	351639100391501	KS-05-43-901	GW	35.27754906	-100.6545806	S	NAD83	 2750.0	  5	NGVD29	11120301
TX001	351641101152504	DA-06-46-904	GW	35.278104	-101.257384	S	NAD83	 3378.0	  5	NGVD29	11120301
TX001	351643101322258	DA-06-44-958	GW	35.27866134	-101.5398965	U	NAD83	 3496.0	  5	NGVD29	11120301
TX001	351644101191501	DA-06-46-801	GW	35.28004884	-101.3248871	S	NAD83	 3424.0	  5	NGVD29	11120301
TX001	351644101304904	DA-06-44-904	GW	35.2789389	-101.5140623	S	NAD83	 3494.0	  5	NGVD29	11120301
TX001	351645102182210	UH-07-46-810	GW	35.27921908	-102.3065903	S	NAD83	 3992.0	  5	NGVD29	11090105
TX001	351646101170212	DA-06-46-912	GW	35.27949304	-101.2843297	S	NAD83	 3393.0	  5	NGVD29	11120301
TX001	351647100495201	KS-05-42-801	GW	35.279771	-100.8315322	S	NAD83	 2903.0	  5	NGVD29	11120301
TX001	351647101301906	DA-06-44-906	GW	35.27977218	-101.5057286	S	NAD83	 3489.0	  5	NGVD29	11120301
TX001	351647101370868	DA-06-44-768	GW	35.279773	-101.6193438	U	NAD83	 3543.0	  5	NGVD29	11120301
TX001	351650101280709	DA-06-45-709	GW	35.28060527	-101.4690603	F	NAD83	 3490.0	  5	NGVD29	11120301
TX001	351651100243907	ZB-05-45-907	GW	35.2808826	-100.4112371	S	NAD83	 2626.0	  5	NGVD29	11120302
TX001	351651100462101	KS-05-42-901	GW	35.28088219	-100.7729188	S	NAD83	 2795.0	  5	NGVD29	11120301
TX001	351652100470703	KS-05-42-903	GW	35.28115994	-100.785697	S	NAD83	 2880.0	  5	NGVD29	11120301
TX001	351652101285601	DA-06-45-701	GW	35.2811609	-101.482672	S	NAD83	 3493.0	  5	NGVD29	11120301
TX001	351652101325753	DA-06-44-853	GW	35.28116136	-101.549619	U	NAD83	 3510.0	  5	NGVD29	11120301
TX001	351653101275606	DA-06-45-706	GW	35.28143857	-101.4660046	S	NAD83	 3487.0	  5	NGVD29	11120301
TX001	351655100452104	KS-05-42-904	GW	35.2819933	-100.7562514	S	NAD83	 2737.0	  5	NGVD29	11120301
USGS	351656101161101	DA-06-46-917	GW	35.2822222	-101.2699861	5	NAD83	 3387	2.5	NGVD29	11120301
TX001	351658101270705	DA-06-45-805	GW	35.28282736	-101.4523929	S	NAD83	 3489.0	  5	NGVD29	11120301
